COUNTRY_NAME,YEAR,SUM(F.CO2)
Nicaragua,1999,"17,2975572"
Nicaragua,2001,"18,292343"
Nicaragua,2002,"18,3462699"
Nicaragua,2003,"19,6603326"
Nicaragua,2004,"19,5840583"
Nicaragua,2005,"18,8432141"
Nicaragua,2006,"19,2308592"
Nicaragua,2007,"19,5376968"
Nicaragua,2008,"18,4866797"
Nicaragua,2009,"18,5679083"
Nicaragua,2010,"18,4110582"
Nicaragua,2011,"19,5393593"
Nicaragua,2012,"18,2375137"
Nicaragua,2013,"18,2753626"
Nicaragua,2014,"18,5823537"
Nicaragua,2015,"20,9420173"
Nicaragua,2016,"20,4925972"
Nicaragua,2017,"20,6897394"
Nicaragua,2018,"19,60275"
Nicaragua,2019,"20,8012158"
Nicaragua,2020,"18,3814337"
Nicaragua,2021,"18,3814337"
Singapore,,"8653,15079"
Singapore,2000,"288,283839"
Singapore,1990,"346,785991"
Singapore,1991,"342,341721"
Singapore,1992,"355,851061"
Singapore,1993,"360,543008"
Singapore,1994,"422,185887"
Singapore,1995,"275,980645"
Singapore,1996,"316,726326"
Singapore,1997,"362,9097"
Singapore,1998,"294,736362"
Singapore,1999,"298,579402"
Singapore,2001,"289,615601"
Singapore,2002,"275,371886"
Singapore,2003,"287,347287"
Singapore,2004,"269,225821"
Singapore,2005,"205,178486"
Singapore,2006,"234,664954"
Singapore,2007,"249,079222"
Singapore,2008,"289,320416"
Singapore,2009,"435,376536"
Singapore,2010,"264,827451"
Singapore,2011,"138,027782"
Singapore,2012,"215,194183"
Singapore,2013,"239,24762"
Singapore,2014,"239,7956"
Singapore,2015,"266,646829"
Singapore,2016,"170,968407"
Singapore,2017,"164,255022"
Singapore,2018,"191,756177"
Singapore,2019,"188,984065"
Singapore,2020,"186,671754"
Singapore,2021,"186,671754"
SriLanka,,"482,211032"
SriLanka,2000,"12,9525811"
SriLanka,1990,"5,30649917"
SriLanka,1991,"5,66368241"
SriLanka,1992,"6,90942305"
SriLanka,1993,"6,66168922"
SriLanka,1994,"7,2090948"
SriLanka,1995,"7,64917356"
SriLanka,1996,"9,10827989"
SriLanka,1997,"9,77143507"
SriLanka,1998,"10,0008408"
SriLanka,1999,"10,9518989"
SriLanka,2001,"13,1047556"
SriLanka,2002,"13,7837245"
SriLanka,2003,"13,674131"
SriLanka,2004,"15,0376695"
SriLanka,2005,"14,6556652"
SriLanka,2006,"14,3694355"
SriLanka,2007,"14,6983647"
SriLanka,2008,"14,3962885"
SriLanka,2009,"15,438183"
SriLanka,2010,"15,4588918"
SriLanka,2011,"17,5144669"
SriLanka,2012,"18,4659712"
SriLanka,2013,"17,0496838"
SriLanka,2014,"20,4239736"
SriLanka,2015,"22,7628939"
SriLanka,2016,"26,2901814"
SriLanka,2017,"26,1610736"
SriLanka,2018,"23,739565"
SriLanka,2019,"25,6895732"
SriLanka,2020,"23,6559711"
SriLanka,2021,"23,6559711"
Venezuela,,"4501,39758"
Venezuela,2000,"150,661806"
Venezuela,1990,"148,922828"
Venezuela,1991,"137,400938"
Venezuela,1992,"123,255291"
Venezuela,1993,"141,561841"
Venezuela,1994,"144,764335"
Venezuela,1995,"145,411362"
Venezuela,1996,"131,160882"
Venezuela,1997,"140,275893"
Venezuela,1998,"171,899547"
Venezuela,1999,"174,453772"
Venezuela,2001,"167,46413"
Venezuela,2002,"184,296542"
Venezuela,2003,"179,831231"
Venezuela,2004,"139,650387"
Venezuela,2005,"148,747182"
Venezuela,2006,"143,158921"
Venezuela,2007,"132,054826"
Venezuela,2008,"146,496939"
Venezuela,2009,"145,18741"
Venezuela,2010,"155,34556"
Venezuela,2011,"146,174828"
Venezuela,2012,"148,953029"
Venezuela,2013,"167,159965"
Venezuela,2014,"149,152933"
Venezuela,2015,"143,707379"
Venezuela,2016,"136,257105"
Venezuela,2017,"131,854574"
Venezuela,2018,"99,8452251"
Venezuela,2019,"83,4696828"
Venezuela,2020,"71,4106163"
Venezuela,2021,"71,4106163"
Azerbaijan,,"3249,56922"
Azerbaijan,2000,"87,1813098"
Azerbaijan,1990,"170,25684"
Azerbaijan,1991,"163,199849"
Azerbaijan,1992,"180,433479"
Azerbaijan,1993,"153,22924"
Azerbaijan,1994,"131,011434"
Azerbaijan,1995,"102,814097"
Azerbaijan,1996,"95,4503394"
Azerbaijan,1997,"90,2451125"
Azerbaijan,1998,"95,1174263"
Azerbaijan,1999,"85,1334086"
Azerbaijan,2001,"84,2949957"
Azerbaijan,2002,"85,945869"
Azerbaijan,2003,"87,8995741"
Azerbaijan,2004,"91,1179217"
Azerbaijan,2005,"96,3709646"
Azerbaijan,2006,"108,759041"
Azerbaijan,2007,"83,7916138"
Azerbaijan,2008,"96,4415607"
Azerbaijan,2009,"85,6701434"
Azerbaijan,2010,"81,3941627"
Azerbaijan,2011,"86,5288656"
Azerbaijan,2012,"90,7921818"
Azerbaijan,2013,"90,0490844"
Azerbaijan,2014,"93,3542697"
Azerbaijan,2015,"92,2534266"
Azerbaijan,2016,"91,3423246"
Azerbaijan,2017,"89,5367139"
Azerbaijan,2018,"88,8820455"
Azerbaijan,2019,"92,498854"
Azerbaijan,2020,"89,2865368"
Azerbaijan,2021,"89,2865368"
Bangladesh,,"240,88578"
Bangladesh,2000,"4,98669202"
Bangladesh,1990,"3,27568085"
Bangladesh,1991,"3,35048225"
Bangladesh,1992,"3,41827133"
Bangladesh,1993,"3,49349676"
Bangladesh,1994,"3,73355198"
Bangladesh,1995,"4,38483204"
Bangladesh,1996,"4,38442411"
Bangladesh,1997,"4,61899963"
Bangladesh,1998,"4,53810259"
Bangladesh,1999,"4,80710662"
Bangladesh,2001,"5,72561328"
Bangladesh,2002,"5,79377935"
Bangladesh,2003,"5,9575165"
Bangladesh,2004,"6,29762808"
Bangladesh,2005,"6,50365099"
Bangladesh,2006,"7,10000364"
Bangladesh,2007,"7,1737537"
Bangladesh,2008,"7,53423566"
Bangladesh,2009,"8,08330334"
Bangladesh,2010,"8,7805836"
Bangladesh,2011,"9,09307066"
Bangladesh,2012,"9,64593274"
Bangladesh,2013,"9,70638281"
Bangladesh,2014,"10,24795"
Bangladesh,2015,"11,2549259"
Bangladesh,2016,"11,6184547"
Bangladesh,2017,"12,1654435"
Bangladesh,2018,"12,2842858"
Bangladesh,2019,"13,8682198"
Bangladesh,2020,"13,5297028"
Bangladesh,2021,"13,5297028"
CaboVerde,,"574,115541"
CaboVerde,2000,"12,1169206"
CaboVerde,1990,"6,76530847"
CaboVerde,1991,"6,85749936"
CaboVerde,1992,"7,1684886"
CaboVerde,1993,"7,20682524"
CaboVerde,1994,"7,24194821"
CaboVerde,1995,"7,5121931"
CaboVerde,1996,"8,6708315"
CaboVerde,1997,"8,70095657"
CaboVerde,1998,"9,16623437"
CaboVerde,1999,"10,4573174"
CaboVerde,2001,"12,916878"
CaboVerde,2002,"14,8892316"
CaboVerde,2003,"16,4174872"
CaboVerde,2004,"17,3323376"
CaboVerde,2005,"22,7896128"
CaboVerde,2006,"24,178528"
CaboVerde,2007,"25,5443944"
CaboVerde,2008,"23,4084377"
CaboVerde,2009,"25,6579085"
CaboVerde,2010,"27,1312524"
CaboVerde,2011,"29,6140978"
CaboVerde,2012,"23,8449039"
CaboVerde,2013,"23,1976676"
CaboVerde,2014,"22,5662636"
CaboVerde,2015,"22,4557926"
CaboVerde,2016,"24,3372632"
CaboVerde,2017,"25,8491008"
CaboVerde,2018,"26,3596724"
CaboVerde,2019,"26,2831062"
CaboVerde,2020,"23,7385406"
CaboVerde,2021,"23,7385406"
CostaRica,,"1146,91868"
CostaRica,2000,"32,6707336"
CostaRica,1990,"22,4117652"
CostaRica,1991,"24,6431934"
CostaRica,1992,"27,3254385"
CostaRica,1993,"27,6907913"
CostaRica,1994,"36,0801357"
CostaRica,1995,"32,4969948"
CostaRica,1996,"30,9643147"
CostaRica,1997,"31,7263829"
CostaRica,1998,"33,0236939"
CostaRica,1999,"33,5888692"
CostaRica,2001,"33,7124208"
CostaRica,2002,"36,5501929"
CostaRica,2003,"37,9389984"
CostaRica,2004,"38,862669"
CostaRica,2005,"37,6529051"
CostaRica,2006,"38,6984709"
CostaRica,2007,"43,3763759"
CostaRica,2008,"42,9648733"
CostaRica,2009,"41,1320271"
CostaRica,2010,"39,285023"
CostaRica,2011,"37,8709137"
CostaRica,2012,"37,1677474"
CostaRica,2013,"38,6233377"
CostaRica,2014,"38,7786952"
CostaRica,2015,"36,6648487"
CostaRica,2016,"38,8112288"
CostaRica,2017,"40,2990412"
CostaRica,2018,"39,4709729"
CostaRica,2019,"41,927101"
CostaRica,2020,"37,2542607"
CostaRica,2021,"37,2542607"
Kazakhstan,,"10521,1141"
Kazakhstan,2000,"239,721622"
Kazakhstan,1990,"412,299377"
Kazakhstan,1991,"398,250518"
Kazakhstan,1992,"364,005264"
Kazakhstan,1993,"325,702139"
Kazakhstan,1994,"278,100303"
Kazakhstan,1995,"270,285263"
Kazakhstan,1996,"251,701329"
Kazakhstan,1997,"242,35462"
Kazakhstan,1998,"237,249161"
Kazakhstan,1999,"199,703407"
Kazakhstan,2001,"231,119559"
Kazakhstan,2002,"258,068876"
Kazakhstan,2003,"284,442459"
Kazakhstan,2004,"296,729256"
Kazakhstan,2005,"314,435726"
Kazakhstan,2006,"341,266217"
Kazakhstan,2007,"347,799913"
Kazakhstan,2008,"345,986625"
Kazakhstan,2009,"333,768002"
Kazakhstan,2010,"367,80107"
Kazakhstan,2011,"348,793736"
Kazakhstan,2012,"352,211276"
Kazakhstan,2013,"357,6559"
Kazakhstan,2014,"387,038052"
Kazakhstan,2015,"394,14815"
Kazakhstan,2016,"388,564728"
Kazakhstan,2017,"408,728199"
Kazakhstan,2018,"415,658929"
Kazakhstan,2019,"382,76538"
Kazakhstan,2020,"372,379544"
Kazakhstan,2021,"372,379544"
Kyrgyzstan,,"1201,35177"
Kyrgyzstan,2000,"22,447971"
Kyrgyzstan,1990,"106,30419"
Kyrgyzstan,1991,"86,8965639"
Kyrgyzstan,1992,"59,7053608"
Kyrgyzstan,1993,"45,5089874"
Kyrgyzstan,1994,"32,6480861"
Kyrgyzstan,1995,"23,7135619"
Kyrgyzstan,1996,"29,3646566"
Kyrgyzstan,1997,"28,432404"
Kyrgyzstan,1998,"29,6541911"
Kyrgyzstan,1999,"22,950243"
Kyrgyzstan,2001,"18,6735165"
Kyrgyzstan,2002,"23,6601427"
Kyrgyzstan,2003,"25,7619681"
Kyrgyzstan,2004,"27,6621277"
Kyrgyzstan,2005,"26,0771136"
Kyrgyzstan,2006,"25,3803093"
Kyrgyzstan,2007,"30,1778106"
Kyrgyzstan,2008,"34,4678827"
Kyrgyzstan,2009,"30,306877"
Kyrgyzstan,2010,"27,9468483"
Kyrgyzstan,2011,"32,8536721"
Kyrgyzstan,2012,"42,6858233"
Kyrgyzstan,2013,"40,4444155"
Kyrgyzstan,2014,"41,4557744"
Kyrgyzstan,2015,"41,3976491"
Kyrgyzstan,2016,"38,1126478"
Kyrgyzstan,2017,"36,2462161"
Kyrgyzstan,2018,"44,5341789"
Kyrgyzstan,2019,"41,2150533"
Kyrgyzstan,2020,"42,3327629"
Kyrgyzstan,2021,"42,3327629"
Luxembourg,,"16694,9976"
Luxembourg,2000,"479,3308"
Luxembourg,1990,"743,231768"
Luxembourg,1991,"772,959374"
Luxembourg,1992,"748,690067"
Luxembourg,1993,"747,241249"
Luxembourg,1994,"688,363032"
Luxembourg,1995,"538,138768"
Luxembourg,1996,"533,427375"
Luxembourg,1997,"488,830261"
Luxembourg,1998,"432,614664"
Luxembourg,1999,"452,317153"
Luxembourg,2001,"501,99592"
Luxembourg,2002,"539,987289"
Luxembourg,2003,"561,147451"
Luxembourg,2004,"628,334798"
Luxembourg,2005,"633,59849"
Luxembourg,2006,"614,409484"
Luxembourg,2007,"571,908657"
Luxembourg,2008,"552,958457"
Luxembourg,2009,"514,210103"
Luxembourg,2010,"529,594459"
Luxembourg,2011,"513,102269"
Luxembourg,2012,"491,259982"
Luxembourg,2013,"456,529047"
Luxembourg,2014,"425,711792"
Luxembourg,2015,"395,863366"
Luxembourg,2016,"376,72771"
Luxembourg,2017,"375,515196"
Luxembourg,2018,"380,047166"
Luxembourg,2019,"380,123074"
Luxembourg,2020,"313,414209"
Luxembourg,2021,"313,414209"
Madagascar,,"83,840121"
Madagascar,2000,"2,84222436"
Madagascar,1990,"1,9236198"
Madagascar,1991,"2,03007348"
Madagascar,1992,"1,91366532"
Madagascar,1993,"1,90572965"
Madagascar,1994,"2,29116454"
Madagascar,1995,"2,29342356"
Madagascar,1996,"2,3142575"
Madagascar,1997,"2,71499834"
Madagascar,1998,"2,77229923"
Madagascar,1999,"2,85455522"
Madagascar,2001,"2,5616244"
Madagascar,2002,"1,76380517"
Madagascar,2003,"2,33497718"
Madagascar,2004,"2,41267243"
Madagascar,2005,"2,25985841"
Madagascar,2006,"2,11954608"
Madagascar,2007,"2,12910367"
Madagascar,2008,"2,13637675"
Madagascar,2009,"1,99102373"
Madagascar,2010,"2,12386368"
Madagascar,2011,"2,62814969"
Madagascar,2012,"2,95131552"
Madagascar,2013,"3,36023446"
Madagascar,2014,"3,21646291"
Madagascar,2015,"3,19988935"
Madagascar,2016,"3,1363236"
Madagascar,2017,"3,86892528"
Madagascar,2018,"3,80776819"
Madagascar,2019,"3,60391908"
Madagascar,2020,"3,18913519"
Madagascar,2021,"3,18913519"
Mauritania,,"415,022451"
Mauritania,2000,"10,1640206"
Mauritania,1990,"10,0715611"
Mauritania,1991,"9,98168506"
Mauritania,1992,"10,1371156"
Mauritania,1993,"10,1193706"
Mauritania,1994,"10,1755873"
Mauritania,1995,"10,5278718"
Mauritania,1996,"10,747351"
Mauritania,1997,"10,6234357"
Mauritania,1998,"10,2866098"
Mauritania,1999,"10,2639577"
Mauritania,2001,"10,4129663"
Mauritania,2002,"10,7935678"
Mauritania,2003,"10,8334605"
Mauritania,2004,"11,309019"
Mauritania,2005,"11,3984751"
Mauritania,2006,"10,9638273"
Mauritania,2007,"12,2738459"
Mauritania,2008,"12,9121744"
Mauritania,2009,"13,8635808"
Mauritania,2010,"13,4637019"
Mauritania,2011,"14,075286"
Mauritania,2012,"15,088728"
Mauritania,2013,"12,8534583"
Mauritania,2014,"15,256369"
Mauritania,2015,"17,3426544"
Mauritania,2016,"14,615472"
Mauritania,2017,"19,9993929"
Mauritania,2018,"19,9905844"
Mauritania,2019,"19,6133368"
Mauritania,2020,"17,4319918"
Mauritania,2021,"17,4319918"
Micronesia,,"861,983177"
Micronesia,2000,"28,6564496"
Micronesia,1992,"24,2842912"
Micronesia,1993,"23,6939807"
Micronesia,1994,"24,0520607"
Micronesia,1995,"25,3505566"
Micronesia,1996,"25,1652034"
Micronesia,1997,"26,75"
Micronesia,1998,"26,8172409"
Micronesia,1999,"27,7406964"
Micronesia,2001,"32,0005972"
Micronesia,2002,"30,399701"
Micronesia,2003,"32,9037146"
Micronesia,2004,"32,1650645"
Micronesia,2005,"27,3425737"
Micronesia,2006,"27,539266"
Micronesia,2007,"30,3090651"
Micronesia,2008,"25,4781105"
Micronesia,2009,"34,1581937"
Micronesia,2010,"23,9251392"
Micronesia,2011,"27,2015466"
Micronesia,2012,"28,610032"
Micronesia,2013,"30,716538"
Micronesia,2014,"30,2820021"
Micronesia,2015,"31,494559"
Micronesia,2016,"31,1173615"
Micronesia,2017,"30,7700589"
Micronesia,2018,"30,4474432"
Micronesia,2019,"31,0588235"
Micronesia,2020,"30,7764534"
Micronesia,2021,"30,7764534"
Montenegro,,"2362,85775"
Montenegro,2000,"59,4876776"
Montenegro,1990,"74,7431716"
Montenegro,1991,"52,8141565"
Montenegro,1992,"57,6810716"
Montenegro,1993,"50,1676489"
Montenegro,1994,"48,6396264"
Montenegro,1995,"51,3447385"
Montenegro,1996,"60,1445522"
Montenegro,1997,"64,8236305"
Montenegro,1998,"68,4402577"
Montenegro,1999,"47,320512"
Montenegro,2001,"65,2594464"
Montenegro,2002,"69,1079298"
Montenegro,2003,"73,8354511"
Montenegro,2004,"79,6436526"
Montenegro,2005,"68,169717"
Montenegro,2006,"80,1268896"
Montenegro,2007,"79,6248921"
Montenegro,2008,"100,62834"
Montenegro,2009,"64,7947873"
Montenegro,2010,"93,1089664"
Montenegro,2011,"92,3965647"
Montenegro,2012,"84,857451"
Montenegro,2013,"82,4133664"
Montenegro,2014,"80,6887472"
Montenegro,2015,"85,6978799"
Montenegro,2016,"77,1043771"
Montenegro,2017,"80,4292159"
Montenegro,2018,"91,7438265"
Montenegro,2019,"101,084895"
Montenegro,2020,"88,2671566"
Montenegro,2021,"88,2671566"
Mozambique,,"99,5617942"
Mozambique,2000,"1,7911998"
Mozambique,1990,"1,82715226"
Mozambique,1991,"1,7085013"
Mozambique,1992,"1,80478039"
Mozambique,1993,"1,99001513"
Mozambique,1994,"1,73336345"
Mozambique,1995,"1,71901495"
Mozambique,1996,"1,64175905"
Mozambique,1997,"1,71278201"
Mozambique,1998,"1,58711081"
Mozambique,1999,"1,62600871"
Mozambique,2001,"2,04676925"
Mozambique,2002,"1,9660038"
Mozambique,2003,"2,30364542"
Mozambique,2004,"2,2468488"
Mozambique,2005,"2,07245806"
Mozambique,2006,"2,18093738"
Mozambique,2007,"2,42388382"
Mozambique,2008,"2,34854554"
Mozambique,2009,"2,55674782"
Mozambique,2010,"2,68694309"
Mozambique,2011,"3,0825186"
Mozambique,2012,"2,87747122"
Mozambique,2013,"3,35717784"
Mozambique,2014,"7,21218226"
Mozambique,2015,"5,59485204"
Mozambique,2016,"7,03262796"
Mozambique,2017,"6,9723018"
Mozambique,2018,"5,60724089"
Mozambique,2019,"5,75980349"
Mozambique,2020,"5,04557366"
Mozambique,2021,"5,04557366"
Seychelles,,"3187,92538"
Seychelles,2000,"93,3675737"
Seychelles,1990,"51,0879977"
Seychelles,1991,"57,8565429"
Seychelles,1992,"56,8858303"
Seychelles,1993,"59,3640721"
Seychelles,1994,"64,1102863"
Seychelles,1995,"61,9530588"
Seychelles,1996,"72,5313813"
Seychelles,1997,"84,1707613"
Seychelles,1998,"87,8660326"
Seychelles,1999,"91,3506139"
Seychelles,2001,"100,299464"
Seychelles,2002,"99,3603483"
Seychelles,2003,"95,3035777"
Seychelles,2004,"101,626446"
Seychelles,2005,"103,165779"
Seychelles,2006,"103,135179"
Seychelles,2007,"107,372347"
Seychelles,2008,"109,859921"
Seychelles,2009,"116,212418"
Seychelles,2010,"116,586606"
Seychelles,2011,"106,23075"
Seychelles,2012,"110,152803"
Seychelles,2013,"106,394561"
Seychelles,2014,"117,601656"
Seychelles,2015,"121,286193"
Seychelles,2016,"134,140215"
Seychelles,2017,"138,628887"
Seychelles,2018,"137,660872"
Seychelles,2019,"142,68777"
Seychelles,2020,"119,837717"
Seychelles,2021,"119,837717"
Tajikistan,,"494,421859"
Tajikistan,2000,"8,62462339"
Tajikistan,1990,"54,8876247"
Tajikistan,1991,"43,4060471"
Tajikistan,1992,"31,8754368"
Tajikistan,1993,"22,1861991"
Tajikistan,1994,"9,95258635"
Tajikistan,1995,"10,1802488"
Tajikistan,1996,"11,5821378"
Tajikistan,1997,"8,68960606"
Tajikistan,1998,"9,94142074"
Tajikistan,1999,"9,87191938"
Tajikistan,2001,"8,68913304"
Tajikistan,2002,"7,01007194"
Tajikistan,2003,"7,59783581"
Tajikistan,2004,"9,2237184"
Tajikistan,2005,"8,62354277"
Tajikistan,2006,"9,20534477"
Tajikistan,2007,"10,9661612"
Tajikistan,2008,"9,64003812"
Tajikistan,2009,"7,96442189"
Tajikistan,2010,"8,08694218"
Tajikistan,2011,"7,29804833"
Tajikistan,2012,"8,94007303"
Tajikistan,2013,"8,65602972"
Tajikistan,2014,"13,3775153"
Tajikistan,2015,"15,0526116"
Tajikistan,2016,"17,839925"
Tajikistan,2017,"21,2561152"
Tajikistan,2018,"24,0178401"
Tajikistan,2019,"22,2313056"
Tajikistan,2020,"23,7736674"
Tajikistan,2021,"23,7736674"
Uzbekistan,,"3289,78474"
Uzbekistan,2000,"117,232995"
Uzbekistan,1990,"121,793157"
Uzbekistan,1991,"118,27207"
Uzbekistan,1992,"124,613257"
Uzbekistan,1993,"126,924159"
Uzbekistan,1994,"116,023306"
Uzbekistan,1995,"108,109604"
Uzbekistan,1996,"109,066588"
Uzbekistan,1997,"108,251162"
Uzbekistan,1998,"118,321349"
Uzbekistan,1999,"119,684393"
Uzbekistan,2001,"117,174113"
Uzbekistan,2002,"120,34228"
Uzbekistan,2003,"117,381341"
Uzbekistan,2004,"115,150014"
Uzbekistan,2005,"105,866927"
Uzbekistan,2006,"106,877701"
Uzbekistan,2007,"105,081682"
Uzbekistan,2008,"106,885768"
Uzbekistan,2009,"90,860533"
Uzbekistan,2010,"86,9712412"
Uzbekistan,2011,"93,3467739"
Uzbekistan,2012,"93,6312856"
Uzbekistan,2013,"87,775672"
Uzbekistan,2014,"82,7857714"
Uzbekistan,2015,"78,6914083"
Uzbekistan,2016,"82,5669283"
Uzbekistan,2017,"80,4660232"
Uzbekistan,2018,"84,7872925"
Uzbekistan,2019,"83,0998605"
Uzbekistan,2020,"80,8750421"
Uzbekistan,2021,"80,8750421"
Afghanistan,,"120,144555"
Afghanistan,2000,"0,87507802"
Afghanistan,1990,"5,03345551"
Afghanistan,1991,"4,38059446"
Afghanistan,1992,"2,28558869"
Afghanistan,1993,"2,02283638"
Afghanistan,1994,"1,80129372"
Afghanistan,1995,"1,6306421"
Afghanistan,1996,"1,48289143"
Afghanistan,1997,"1,34412516"
Afghanistan,1998,"1,25144868"
Afghanistan,1999,"0,9631843"
Afghanistan,2001,"0,88633548"
Afghanistan,2002,"1,11670531"
Afghanistan,2003,"1,20198281"
Afghanistan,2004,"0,86303849"
Afghanistan,2005,"1,21925868"
Afghanistan,2006,"1,48486843"
Afghanistan,2007,"2,0090525"
Afghanistan,2008,"3,63563222"
Afghanistan,2009,"5,69681513"
Afghanistan,2010,"6,90572892"
Afghanistan,2011,"9,64688434"
Afghanistan,2012,"7,87012742"
Afghanistan,2013,"6,27771242"
Afghanistan,2014,"5,59121249"
Afghanistan,2015,"5,5123086"
Afghanistan,2016,"4,57480298"
Afghanistan,2017,"4,53589066"
Afghanistan,2018,"5,38780872"
Afghanistan,2019,"7,66317977"
Afghanistan,2020,"7,49703571"
Afghanistan,2021,"7,49703571"
ElSalvador,,"725,20989"
ElSalvador,2000,"23,1157404"
ElSalvador,1990,"11,2716337"
ElSalvador,1991,"14,1725934"
ElSalvador,1992,"14,6969078"
ElSalvador,1993,"17,3781622"
ElSalvador,1994,"19,4725597"
ElSalvador,1995,"21,3128664"
ElSalvador,1996,"18,620238"
ElSalvador,1997,"22,6192788"
ElSalvador,1998,"23,7244524"
ElSalvador,1999,"22,944933"
ElSalvador,2001,"23,7181471"
ElSalvador,2002,"24,4337935"
ElSalvador,2003,"25,7650344"
ElSalvador,2004,"24,9163775"
ElSalvador,2005,"24,973848"
ElSalvador,2006,"26,5202531"
ElSalvador,2007,"26,9078796"
ElSalvador,2008,"25,0682838"
ElSalvador,2009,"24,6033981"
ElSalvador,2010,"24,522876"
ElSalvador,2011,"25,1161568"
ElSalvador,2012,"24,9002112"
ElSalvador,2013,"23,3428608"
ElSalvador,2014,"23,4512785"
ElSalvador,2015,"25,328705"
ElSalvador,2016,"25,0937086"
ElSalvador,2017,"22,6011822"
ElSalvador,2018,"23,8148028"
ElSalvador,2019,"25,4843805"
ElSalvador,2020,"22,6586733"
ElSalvador,2021,"22,6586733"
IvoryCoast,,"297,388332"
IvoryCoast,2000,"9,42706349"
IvoryCoast,1990,"9,6232439"
IvoryCoast,1991,"8,36516707"
IvoryCoast,1992,"7,19957609"
IvoryCoast,1993,"9,21001265"
IvoryCoast,1994,"7,22161435"
IvoryCoast,1995,"10,3362296"
IvoryCoast,1996,"12,0044784"
IvoryCoast,1997,"11,1234253"
IvoryCoast,1998,"10,1364169"
IvoryCoast,1999,"8,8911493"
IvoryCoast,2001,"10,5347491"
IvoryCoast,2002,"9,69092779"
IvoryCoast,2003,"6,99983693"
IvoryCoast,2004,"9,79645858"
IvoryCoast,2005,"9,80227534"
IvoryCoast,2006,"8,7163067"
IvoryCoast,2007,"8,18300875"
IvoryCoast,2008,"8,06893183"
IvoryCoast,2009,"6,59764846"
IvoryCoast,2010,"7,08780766"
IvoryCoast,2011,"7,23857993"
IvoryCoast,2012,"9,28859952"
IvoryCoast,2013,"10,3512647"
IvoryCoast,2014,"10,3204195"
IvoryCoast,2015,"9,71887584"
IvoryCoast,2016,"11,8859002"
IvoryCoast,2017,"11,6480798"
IvoryCoast,2018,"9,8146453"
IvoryCoast,2019,"9,78019442"
IvoryCoast,2020,"9,16272233"
IvoryCoast,2021,"9,16272233"
Netherlands,,"7965,0803"
Netherlands,2000,"257,816874"
Netherlands,1990,"259,488764"
Netherlands,1991,"271,197189"
Netherlands,1992,"269,049316"
Netherlands,1993,"267,549436"
Netherlands,1994,"266,697742"
Netherlands,1995,"267,342218"
Netherlands,1996,"279,817403"
Netherlands,1997,"267,50105"
Netherlands,1998,"267,446107"
Netherlands,1999,"257,552643"
Netherlands,2001,"264,017"
Netherlands,2002,"261,55297"
Netherlands,2003,"265,183544"
Netherlands,2004,"266,559998"
Netherlands,2005,"259,430354"
Netherlands,2006,"251,236912"
Netherlands,2007,"249,908076"
Netherlands,2008,"253,299231"
Netherlands,2009,"244,727241"
Netherlands,2010,"261,159508"
Netherlands,2011,"241,27522"
Netherlands,2012,"235,400623"
Netherlands,2013,"234,656095"
Netherlands,2014,"223,999506"
Netherlands,2015,"232,653295"
Netherlands,2016,"233,092046"
Netherlands,2017,"229,279293"
Netherlands,2018,"223,715031"
Netherlands,2019,"215,615135"
Netherlands,2020,"193,43024"
Netherlands,2021,"193,43024"
NewZealand,,"6188,42073"
NewZealand,2000,"201,126147"
NewZealand,1990,"181,151278"
NewZealand,1991,"183,388283"
NewZealand,1992,"193,708975"
NewZealand,1993,"187,603185"
NewZealand,1994,"185,649518"
NewZealand,1995,"183,832099"
NewZealand,1996,"189,66613"
NewZealand,1997,"200,361479"
NewZealand,1998,"189,835977"
NewZealand,1999,"198,23961"
NewZealand,2001,"211,8153"
NewZealand,2002,"209,887652"
NewZealand,2003,"216,610307"
NewZealand,2004,"211,467298"
NewZealand,2005,"217,94598"
NewZealand,2006,"215,256978"
NewZealand,2007,"207,83502"
NewZealand,2008,"211,56765"
NewZealand,2009,"193,642087"
NewZealand,2010,"192,388849"
NewZealand,2011,"187,370069"
NewZealand,2012,"194,095993"
NewZealand,2013,"187,520192"
NewZealand,2014,"186,699192"
NewZealand,2015,"187,605417"
NewZealand,2016,"176,704437"
NewZealand,2017,"183,00914"
NewZealand,2018,"181,091519"
NewZealand,2019,"188,136347"
NewZealand,2020,"166,60431"
NewZealand,2021,"166,60431"
NorthKorea,,"2013,9432"
NorthKorea,2000,"72,3953147"
NorthKorea,1990,"144,759246"
NorthKorea,1991,"136,514742"
NorthKorea,1992,"118,023801"
NorthKorea,1993,"107,066274"
NorthKorea,1994,"96,4537648"
NorthKorea,1995,"89,2062816"
NorthKorea,1996,"77,7499727"
NorthKorea,1997,"70,0149051"
NorthKorea,1998,"62,5852358"
NorthKorea,1999,"67,6766433"
NorthKorea,2001,"74,3504728"
NorthKorea,2002,"70,5842763"
NorthKorea,2003,"71,5012123"
NorthKorea,2004,"72,5288969"
NorthKorea,2005,"75,219856"
NorthKorea,2006,"75,9984675"
NorthKorea,2007,"62,9841555"
NorthKorea,2008,"69,4322559"
NorthKorea,2009,"52,6273315"
NorthKorea,2010,"48,904445"
NorthKorea,2011,"35,1983016"
NorthKorea,2012,"36,3523771"
NorthKorea,2013,"26,0063972"
NorthKorea,2014,"29,2560517"
NorthKorea,2015,"23,4640056"
